sector,ticker,company,market_cap,exchange,industry,sic_description,sentiment_score,short_pct_float,from_52w_high_pct,from_52w_low_pct,price_vs_sma20_pct,price_vs_sma50_pct,price_vs_sma200_pct,volume_vs_20d,dollar_volume_20d_polygon,yf_forward_pe,yf_trailing_pe,yf_price_to_book,yf_peg_ratio,yf_dividend_yield,value_grade,growth_grade,momentum_grade,dolt_value_score,production_factor_score,production_factor_basket,production_theme,primary_keyword_factor,primary_keyword_factor_score,keyword_factor_baskets,quant_factor_score,ret_1w_pct,ret_1m_pct,ret_3m_pct,ret_6m_pct,ret_ytd_pct,ts0,four_h_timestamp,four_h_close,latest_daily_ts,latest_daily_timestamp,latest_daily_close,display_close,price_source,rsi0,rsi1,rsi2,rsi3,rsi4,rsi5,rsi_delta_1,prior_delta_3_avg,rsi_accel,inflection_flag,dolt_value_norm,grade_value_norm,warehouse_value_score,forward_pe_score,trailing_pe_score,pb_score,peg_score,composite_value_score,sector_ret_1m_median,sector_ret_3m_median,peer_lag_1m_pct,peer_lag_3m_pct,rsi_accel_pct,rsi_delta_pct,ret_1w_rank,ret_1m_rank,ret_3m_rank,ret_6m_rank,volume_rank,sector_strength_score,sector_strength_3m_score,peer_lag_score,peer_rally_laggard_flag,price_position_52w,accumulation_location_score,markup_location_score,breakout_location_score,distribution_risk_score,sma_proximity_score,trend_alignment_score,rsi_zone_inflection_score,grind_bonus,rsi_acceleration_score,rsi_value_score,short_score,near_low_score,oversold_not_broken_score,squeeze_laggard_score,value_laggard_score,rsi_leader_zone_score,momentum_leader_score,momentum_leader_eligible,pullback_depth,pullback_score,pullback_presence_score,rsi_cool_score,momentum_pullback_score,mom_pullback_eligible,rel_strength_core_score,rs_pullback_depth,rs_pullback_entry_score,rs_rsi_reset_score,rel_strength_pullback_score,rs_pullback_eligible,rsi_zone_score,st_mom_score,inflect_breakout_score,inflect_breakout_eligible,wave_accumulation_score,wave_pullback_score,wave_markup_score,wave_breakout_score,wave_stage_margin,wave_setup_score,wave_stage,opportunity_score,sleeve_rank_agreement,upside_potential,downside_risk,rr_ratio,rr_score,factor_align_score,ev_score,ev_master_eligible,primary_strategy,rank_in_sector,global_rank,is_top_inflection,diversified_top10,warehouse_display_close,latest_polygon_price,latest_polygon_price_source,latest_polygon_price_timestamp,latest_polygon_price_status
Health Care,BMY,Bristol-Myers Squibb Co.,116214274666.76999,XNYS,Drug Manufacturers - General,PHARMACEUTICAL PREPARATIONS,0.6000000000000001,1.885730091766969,-11.602508650519027,30.738476011288807,-1.575164228549275,-3.7453253917276497,2.4143331801370183,1.36873632606323,,9.012033,15.565826,5.654253,181.52,4.4,,,,,4.546614988130061,Neutral / Transition,AI Infrastructure,Healthcare / Biotech,30.623395669086428,"Healthcare / Biotech, AI Infrastructure, Oil & Gas, Energy Transition",4.846867469879517,0.1989869753979745,-4.549371014992243,-6.023074312860532,1.3355287230150115,3.6101758323980437,1782475200000,2026-06-26 08:00:00-04:00,55.59,1782417600000,2026-06-25 16:00:00-04:00,55.39,57.49,polygon.snapshot.min.c,52.88013660717173,43.84972822079788,55.76111876606589,45.67775299263028,28.963105547490144,36.38461025005219,9.03040838637385,4.962207557769244,4.068200828604605,0,,,50.0,80.2547770700637,68.44106463878327,18.562874251497007,0.7575757575757576,53.15216388893676,11.233198428713665,15.210779430016174,15.782569443705908,21.233853742876708,73.92550143266476,84.5272206303725,40.68767908309456,34.383954154727796,25.862068965517242,44.54022988505747,84.5272206303725,95.55873925501433,95.55873925501433,89.38761815367388,1,72.59745198844028,0.0,78.80509602311943,88.11439437456862,0.33164495899662416,76.76217765042979,40.74498567335244,67.39554919633329,7.576368198865106,76.53851261294436,66.71624614886116,4.2979942693409745,51.57593123209169,74.97568580350503,48.32330302688082,65.82073105171196,84.64040982151519,50.99567597857749,False,0.0,30.37249283667622,54.00506512301013,77.98356285705047,57.15646690102278,False,51.640091558805125,0.0,30.37249283667622,76.35959017848481,61.517887795096236,False,99.61643714294954,40.68767908309456,82.64810324257967,True,37.90253646269168,64.40594420097993,66.59517394413092,78.02824949457474,11.433075550443817,74.82698834045047,Wave 3-5 / breakout,82.64810324257967,79.46513849092645,11.602508650519027,30.738476011288807,0.3774588124101523,44.98567335243553,33.2378223495702,65.0252124481789,True,RSI breakout inflection,1,11,False,True,55.59,57.49,snapshot.min.c,1782513600000,OK
Information Technology,SSNC,SS&C Technologies Inc,15921538318.289999,XNAS,Software - Application,SERVICES-PREPACKAGED SOFTWARE,0.0,1.953642026491114,-28.714175908641693,3.0639784092713063,-2.200742722872473,-3.179504640691311,-15.475633740558747,0.6410495614848906,,9.098756,21.180122,2.3998873,0.72,1.55,,,,,3.8692247943774154,Broken Momentum / Avoid,Financials / Credit,Financials / Credit,6.254119582417135,Financials / Credit,4.029859437751004,-0.7642922653622763,-1.2473379981746135,-3.3353186420488345,-27.138047138047128,-24.291545189504372,1782504000000,2026-06-26 16:00:00-04:00,64.92,1782432000000,2026-06-25 20:00:00-04:00,64.92,64.92,polygon.snapshot.min.c,45.76381305303572,27.72394047459902,44.76721777236079,45.26333034356181,43.27335679396356,34.75291182243389,18.0398725784367,-5.183138773121513,23.223011351558213,1,,,50.0,78.02547770700637,51.71102661596958,46.40718562874252,84.0909090909091,58.428646718003854,-6.9961489088575135,12.615336747499228,-5.7488109106829,15.950655389548063,100.0,99.42693409742121,35.24355300859599,44.98567335243553,30.17241379310345,14.655172413793103,24.64183381088825,17.478510028653297,67.3352435530086,41.52969897572703,0,9.641775852111634,62.9253275563349,0.0,0.0,0.0,62.39255014326648,30.25787965616046,90.87941692498212,11.591569386560757,100.0,82.54003162156161,4.871060171919771,92.83667621776505,91.34322997801785,45.15624359194597,64.8789490539629,63.291439159107156,24.172192713995248,False,0.7642922653622763,64.756446991404,58.82146132681138,99.2442017697143,52.59016870621968,False,23.822013635016305,0.7642922653622763,64.756446991404,97.70856084089284,48.40762298171077,False,76.8442017697143,35.24355300859599,52.497583393717974,True,74.34791602499256,58.781968529644956,18.38066587808421,39.36101421961187,15.5659474953476,69.98945072629522,Wave 1 / accumulation,82.54003162156161,59.31232091690544,28.714175908641693,5.0,5.7428351817283385,90.54441260744986,22.349570200573066,69.70562997872133,True,RSI inflection + value,3,12,True,False,64.92,64.92,snapshot.min.c,1782517020000,OK
Consumer Staples,ACI,"Albertsons Companies, Inc.",7872994684.64,XNYS,Grocery Stores,RETAIL-GROCERY STORES,0.30000000000000004,9.294009055887715,-40.188762071992976,2.366641622839971,-6.996643190943197,-11.499436302142051,-18.01114653839345,0.774071784546494,,6.5531435,40.35,4.3906417,1.44,4.16,,,,,2.9422964866767214,Broken Momentum / Avoid,Consumer / Retail,Consumer / Retail,7.477895014039251,Consumer / Retail,3.551425702811245,1.3011152416356975,-15.003119151590772,-20.27501462843768,-20.830912260313774,-21.28827267475447,1782504000000,2026-06-26 16:00:00-04:00,13.625,1782432000000,2026-06-25 20:00:00-04:00,13.625,13.625,polygon.snapshot.min.c,36.356354027998606,39.204431088665046,44.21013321673085,41.78875893511834,34.947477494543804,23.511744450940768,-2.8480770606664407,1.4189845313737475,-4.267061592040188,0,,,50.0,94.90445859872611,22.0532319391635,25.748502994011975,56.81818181818182,53.73728398056694,2.315906254333666,-1.76883935061789,17.31902540592444,18.506175277819793,32.378223495702,30.945558739255013,47.56446991404012,15.759312320916905,10.057471264367816,20.114942528735632,32.09169054441261,66.4756446991404,27.22063037249284,89.11195369364029,0,5.561318698352114,50.683956095056345,0.0,0.0,2.1685254027261625,29.469914040114613,16.57593123209169,78.0759682923954,0.0,42.03897534626288,46.952264972670584,79.08309455587393,94.26934097421203,87.0196142643968,82.12034482070243,69.53416472296712,35.06906208399582,16.582966180817188,False,0.0,30.37249283667622,48.49442379182151,69.14033288959554,33.84973925040057,False,25.98207686987452,0.0,30.37249283667622,74.06906208399582,39.88924817995228,False,46.740332889595535,47.56446991404012,40.263879784003464,False,55.380561328624744,38.987304449526974,22.301147158761776,29.25861440335337,16.39325687909777,50.790449402477364,Wave 1 / accumulation,82.12034482070243,44.36485195797517,40.188762071992976,5.0,8.037752414398595,93.98280802292264,5.730659025787966,64.1886345363385,True,shorted near lows / peer lag,3,13,False,False,13.625,13.625,snapshot.min.c,1782512580000,OK
Information Technology,PATH,"UiPath, Inc.",5808148310.52,XNYS,Software - Infrastructure,SERVICES-PREPACKAGED SOFTWARE,0.0,23.920555764107426,-49.94959677419355,7.9324362513858215,-6.759779285905687,-4.510894158867007,-21.20474934329588,0.003740127797832713,,12.315054,18.616667,3.0552518,0.4,,,,,,3.3985901074455254,Broken Momentum / Avoid,Semiconductors,AI Infrastructure,22.902366264438353,"AI Infrastructure, Cloud Software, Energy Transition, Semiconductors, Industrial Automation",3.8126305220883534,-3.3106134371957197,-11.021505376344088,-10.054347826086952,-37.78195488721805,-37.468513853904284,1782475200000,2026-06-26 08:00:00-04:00,9.93,1782432000000,2026-06-25 20:00:00-04:00,9.93,10.57,polygon.snapshot.min.c,37.380981431822015,45.03580194027238,41.15029172641573,41.75555148458683,38.56842457395393,42.64679423193222,-7.6548205084503635,2.1557924554394816,-9.810612963889845,0,,,50.0,56.05095541401274,61.21673003802282,38.622754491017965,91.66666666666667,53.57199486619264,-6.9961489088575135,12.615336747499228,4.025356467486574,22.66968457358618,8.595988538681949,14.040114613180515,25.214899713467048,19.770773638968482,20.402298850574713,7.471264367816092,6.590257879656161,17.478510028653297,67.3352435530086,74.14521786384745,0,13.704487967587973,75.11346390276393,3.4089759351759454,0.0,0.0,46.77650429799427,22.349570200573066,81.45723872501264,0.0,29.617775435277235,39.6785475962617,98.567335243553,85.38681948424069,89.37625729319063,81.62206649604173,62.18465940507479,38.142944295466044,15.0903439427272,False,3.3106134371957197,74.78510028653295,71.55306718597859,72.41914058183045,47.3239045649395,False,15.646362348911504,3.3106134371957197,74.78510028653295,77.14294429546604,41.943557634952185,False,50.01914058183044,25.214899713467048,21.229713512219792,False,58.94189229987683,48.730303698519826,12.26228664779876,15.769346731973709,10.211588601357,56.082647491496864,Wave 1 / accumulation,81.62206649604173,42.69340974212034,49.94959677419355,7.9324362513858215,6.296879696381701,91.11747851002865,14.326647564469914,64.16944247132233,True,shorted near lows / peer lag,4,14,False,False,9.93,10.57,snapshot.min.c,1782518340000,OK
Industrials,ACHR,Archer Aviation Inc.,5195109825.99,XNYS,Aerospace & Defense,AIRCRAFT,-0.1,12.070629745166181,-67.85225718194255,0.42735042735044804,-11.143756521708836,-14.208803504381319,-33.32613699669965,0.003650052813318442,,,,2.0881925,,,,,,,2.899203589434018,Broken Momentum / Avoid,Defense / Aerospace,Defense / Aerospace,12.13441114166929,"Defense / Aerospace, Energy Transition, Consumer / Retail",3.4341967871485943,-15.619389587073606,-28.244274809160295,-12.476722532588457,-42.26044226044227,-42.189421894218945,1782475200000,2026-06-26 08:00:00-04:00,4.7,1782432000000,2026-06-25 20:00:00-04:00,4.7,4.91,polygon.snapshot.min.c,26.770770149398132,38.33212613012692,42.156740807661386,39.11425089926644,51.637817255847025,48.286696557402344,-11.561355980728791,-4.435230375240034,-7.126125605488757,0,,,50.0,50.0,50.0,52.395209580838326,50.0,50.359281437125745,-0.8931063354730706,-2.0757758968157902,27.351168473687224,10.400946635772668,16.6189111747851,3.7249283667621778,4.2979942693409745,3.7249283667621778,17.528735632183906,4.885057471264368,6.017191977077364,36.96275071633238,18.911174785100286,89.05975200079044,0,0.6258829573184084,35.87764887195523,0.0,0.0,0.0,17.3352435530086,8.868194842406877,46.44354149301384,2.217615187620017,21.930260523500724,33.87044930722323,86.53295128939828,98.8538681948424,64.9727713436157,81.57179793270166,66.51295630170586,6.3123104481943955,8.228841174162042,False,15.619389587073606,95.70200573065902,100.0,38.466464478074016,45.930802094132886,False,15.651388202746764,15.0,97.13467048710602,45.312310448194395,39.38725848893041,False,16.06646447807401,4.2979942693409745,14.816043053615925,False,41.99999995993126,38.05568883334676,10.671994450946716,9.938336433888754,3.944311126584502,36.8955928444876,Wave 1 / accumulation,81.57179793270166,39.92359121298949,67.85225718194255,5.0,10.0,98.42406876790831,4.871060171919771,63.867703297457986,True,shorted near lows / peer lag,1,15,False,False,4.7,4.91,snapshot.min.c,1782518340000,OK
Industrials,ADT,ADT Inc.,5179354707.12,XNYS,Security & Protection Services,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",0.30000000000000004,4.083492839547277,-28.483491885842206,2.4038461538461453,-2.1950126922502755,-5.322193634182327,-14.784000208161219,0.9043872149184815,,6.8873653,8.776316,1.3992028,,3.24,,,,,3.5402248389660245,Broken Momentum / Avoid,Energy Transition,Energy Transition,7.477895014039251,Energy Transition,3.9145983935742974,-2.8875379939209744,-6.44216691068814,-3.474320241691853,-20.719602977667506,-20.2247191011236,1782504000000,2026-06-26 16:00:00-04:00,6.39,1782432000000,2026-06-25 20:00:00-04:00,6.39,6.39,polygon.snapshot.min.c,38.369179894649825,32.06650327620645,42.1733082549596,42.21408137165366,44.557824808561676,42.97253966160698,6.302676618443378,-4.16377384411841,10.466450462561788,1,,,50.0,93.63057324840764,93.15589353612167,79.04191616766467,50.0,71.73731476766986,-0.8931063354730706,-2.0757758968157902,5.549060575215069,1.3985443448760626,90.83094555873926,74.49856733524355,26.93409742120344,28.08022922636103,29.597701149425287,20.402298850574713,46.13180515759312,36.96275071633238,18.911174785100286,64.38197806540855,0,7.782626494900108,57.34787948470032,0.0,0.0,0.0,53.6246418338109,28.20916905444126,84.71829365234443,9.681595132274992,88.2416071702587,81.30980436117139,34.67048710601719,93.98280802292264,91.6491137576946,62.649863455603466,75.66252436529285,41.107539683949476,25.591503085791942,False,2.8875379939209744,73.06590257879657,69.43768996960488,75.58137566287944,54.16764710354782,False,30.690119553403814,2.8875379939209744,73.06590257879657,80.10753968394948,51.090097350042036,False,53.18137566287944,26.93409742120344,50.35838116500353,True,71.27668968102365,55.77783965113335,24.232919820394734,38.19783672192475,15.498850029890306,66.93701167265436,Wave 1 / accumulation,81.30980436117139,70.77363896848138,28.483491885842206,5.0,5.696698377168441,89.68481375358166,17.191977077363898,71.15184126853033,True,RSI inflection + value,2,16,True,False,6.39,6.39,snapshot.min.c,1782504000000,OK
Financials,LNC,Lincoln National Corp.,6730704534.400001,XNYS,Insurance - Life,LIFE INSURANCE,0.4,4.7667682686148485,-21.720845792396403,13.891547545059058,0.6216015387356499,0.3860443282383663,-6.962933357276945,1.7009062557345207,,4.2054567,3.834792,0.7264098,1.01,5.18,,,,,5.295797487671271,Neutral / Transition,Financials / Credit,Financials / Credit,14.303464842038812,"Financials / Credit, Macro Rates / Inflation",5.141285140562248,-1.3981705676620937,4.1201704545454465,2.2894222718392587,-19.925060083023816,-18.572983781381915,1782504000000,2026-06-26 16:00:00-04:00,36.6503,1782432000000,2026-06-25 20:00:00-04:00,36.6503,36.6503,polygon.snapshot.min.c,47.14343579096893,43.35908823603406,40.77072889484728,57.55448507586131,54.80203163653104,51.13701941675629,3.784347554934868,-3.8143144668323266,7.598662021767195,1,,,50.0,99.04458598726114,99.61977186311788,98.80239520958084,71.5909090909091,78.10401701226554,6.456307556617258,14.183958770419547,2.3361371020718114,11.894536498580289,84.2406876790831,63.32378223495702,32.9512893982808,65.32951289398281,41.0919540229885,21.264367816091955,94.84240687679083,82.6647564469914,82.6647564469914,67.51477950136679,0,39.00762134525953,48.97713596422141,54.01524269051906,14.216766959570961,0.0,87.621776504298,42.87965616045845,86.32666188980254,6.852922851461555,83.35247283733182,81.14812139080398,44.69914040114613,74.49856733524355,88.17009768077146,65.52699478273314,75.1198642663579,67.43030737290678,45.22243321202369,False,1.3981705676620937,67.0487106017192,61.99085283831047,96.34100546889943,68.81485579463315,False,50.91332213549386,1.3981705676620937,67.0487106017192,93.56969262709322,71.16501428755726,False,81.25899453110057,32.9512893982808,73.41054271160385,True,67.26178354796039,76.16128386130352,57.55934095944464,63.9291259146421,8.899500313343125,73.66942377356744,Wave 2-4 / pullback,81.14812139080398,94.79465138490927,21.720845792396403,13.891547545059058,1.56360158736397,72.49283667621776,44.126074498567334,76.84262567684826,True,RSI inflection + value,5,17,True,False,36.6503,36.6503,snapshot.min.c,1782512460000,OK
Communication Services,CMCSA,Comcast Corp,89877270494.12,XNAS,Telecom Services,CABLE & OTHER PAY TELEVISION SERVICES,0.4,2.347132571786335,-37.67048554282596,3.276836158192098,-4.934856515404262,-11.795707730708493,-20.942092101935895,0.0015310635534988724,,6.2788043,4.6588235,0.9627618,142.98,5.54,,,,,3.169712314778493,Oversold / Mean-Reversion Watch,Energy Transition,Energy Transition,7.141422777418038,Energy Transition,3.6073694779116465,1.8724921979491826,-9.397303727200622,-20.43871866295264,-22.226004084411155,-22.647257955314824,1782475200000,2026-06-26 08:00:00-04:00,22.85,1782432000000,2026-06-25 20:00:00-04:00,22.85,23.115,polygon.snapshot.min.c,48.70089365709532,36.02601892966001,42.125749879832256,28.631247588521262,23.304420233237323,23.626656207331422,12.67487472743531,4.240532898807563,8.434341828627748,0,,,50.0,95.54140127388536,99.23954372623574,94.61077844311377,1.1363636363636365,73.01971682569196,-9.397303727200622,-3.067321736821138,0.0,17.3713969261315,86.24641833810888,93.12320916905445,53.00859598853868,23.78223495702006,9.770114942528735,18.96551724137931,0.5730659025787965,7.163323782234957,10.02865329512894,62.16954022988506,0,8.002565301140631,58.00769590342189,0.0,0.0,3.120820329915304,30.02865329512894,17.335243553008596,81.18705093158545,8.62424203887066,86.07019942154008,80.58899673128386,8.30945558739255,92.55014326647564,84.58794458868076,48.2277838538554,75.06320204970886,72.10268097128596,16.03688370929178,False,0.0,30.37249283667622,45.63753901025409,91.35714029729498,33.22292286980952,False,11.27935316009617,0.0,30.37249283667622,88.89731902871404,28.76312622842401,False,86.24285970270503,53.00859598853868,48.073608908484275,False,66.18834825547789,38.37531737807733,9.952091197703604,31.75534013019085,27.813030877400564,58.400699609805734,Wave 1 / accumulation,80.58899673128386,45.27220630372492,37.67048554282596,5.0,7.5340971085651915,93.12320916905445,10.315186246418339,64.35228066110695,True,RSI inflection + value,2,18,False,False,22.85,23.115,snapshot.min.c,1782517800000,OK
Industrials,SYM,Symbotic Inc. Class A Common Stock,6209384210.91,XNAS,Specialty Industrial Machinery,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",0.4,11.620052856646433,-54.164770141101506,15.15151515151516,-10.406216804230873,-23.019404264291566,-31.962782278746392,0.9168255597618841,,61.716026,,8.229071,2.88,,,,,,2.8297672331511894,Oversold / Mean-Reversion Watch,AI Infrastructure,Industrial Automation,17.321697253761208,"Industrial Automation, AI Infrastructure, Cloud Software",3.4142369477911645,1.4936519790888836,-22.886324947985614,-23.594452773613185,-31.25948406676783,-37.15122552797904,1782475200000,2026-06-26 08:00:00-04:00,40.28,1782417600000,2026-06-25 16:00:00-04:00,40.77,41.5,polygon.snapshot.min.c,48.89595430807084,42.52777733057326,33.93250121583327,33.30837399057842,46.32486998552273,38.94201825685392,6.368176977497583,-1.2656975516498246,7.633874529147408,1,,,50.0,4.140127388535032,50.0,11.377245508982035,29.545454545454547,31.71889140075379,-0.8931063354730706,-2.0757758968157902,21.993218612512543,21.518676876797393,84.5272206303725,74.78510028653295,48.99713467048711,8.022922636103152,5.459770114942529,9.482758620689655,47.56446991404012,36.96275071633238,18.911174785100286,92.4681355597273,0,21.858521540145265,99.5755646204358,19.717043080290523,0.0,2.4894199651481395,9.613180515759312,5.616045845272206,80.54335078336622,7.718724669255797,87.54371177946862,64.09728722040839,85.38681948424069,72.49283667621776,84.13930509143707,80.57067391394561,62.76696836029567,72.68786292421252,17.717539137282415,False,0.0,30.37249283667622,47.53174010455558,90.73294621417331,34.43969590275254,False,17.089806672594936,0.0,30.37249283667622,88.31213707578748,31.15388961975098,False,86.8670537858267,48.99713467048711,60.29842533757416,True,85.94994635071083,35.806087411223814,23.988914740417304,41.89825291028089,44.05169344042994,73.61547218739045,Wave 1 / accumulation,80.57067391394561,54.91881566380133,54.164770141101506,15.15151515151516,3.5748748293126975,82.8080229226361,3.438395415472779,63.14720482881123,True,shorted near lows / peer lag,3,19,True,False,40.28,41.5,snapshot.min.c,1782517740000,OK
Consumer Discretionary,GME,GameStop Corp. Class A,9727625801.36,XNYS,Specialty Retail,RETAIL-COMPUTER & COMPUTER SOFTWARE STORES,0.4,13.133957709407143,-25.01779359430605,5.720020070245857,-1.6305997259341454,-6.818066980177062,-7.440259333424493,0.00679008687821709,,18.396694,16.61194,1.832853,0.31,,,,,,3.918330366068264,Broken Momentum / Avoid,AI Infrastructure,Consumer / Retail,12.357554692983499,"Consumer / Retail, Defense / Aerospace, AI Infrastructure, Macro Rates / Inflation, Oil & Gas",4.194879518072289,-2.091078066914498,-2.8136531365313577,-6.604609929078009,-1.4499532273152371,2.1823472356935048,1782475200000,2026-06-26 08:00:00-04:00,21.07,1782432000000,2026-06-25 20:00:00-04:00,21.07,22.187,polygon.snapshot.min.c,40.516673951340046,47.90133057564175,41.63360849754803,32.09888565230288,41.89654004860495,42.77559124880119,-7.384656624301705,2.001596842345601,-9.386253466647306,0,,,50.0,33.439490445859875,65.0190114068441,62.275449101796404,94.50757575757575,52.17942047563984,1.496110113704363,10.517339397384863,4.30976325023572,17.12194932646287,8.882521489971346,14.899713467048711,29.799426934097422,40.401146131805156,25.0,40.229885057471265,10.601719197707736,47.277936962750715,55.587392550143264,72.96438099002076,0,18.609066125097947,89.82719837529385,13.218132250195893,0.0,0.0,58.18051575931233,31.289398280802295,91.80502403942215,0.0,33.60504536806377,41.40628291324572,89.68481375358166,89.68481375358166,96.58835008808211,80.3700246145784,62.52125519678689,47.55002185402014,29.076691516679507,False,2.091078066914498,70.20057306590257,65.45539033457248,82.45335664428815,52.535893882906386,False,31.513325428976056,2.091078066914498,70.20057306590257,86.55002185402014,53.96305233005651,False,60.053356644288144,29.799426934097422,29.543425120957423,False,67.82063528138528,57.5416257172273,26.78766924839629,23.634364528161846,10.279009564157981,64.94251260342105,Wave 1 / accumulation,80.3700246145784,55.96943648519581,25.01779359430605,5.720020070245857,4.373724792408069,85.95988538681948,23.78223495702006,67.17917432665926,True,shorted near lows / peer lag,2,20,False,False,21.07,22.187,snapshot.min.c,1782518340000,OK
Health Care,TGTX,"TG Therapeutics, Inc.",5942704575.6,XNAS,Biotechnology,PHARMACEUTICAL PREPARATIONS,1.0,18.4099444238239,-7.147948753252587,110.74367088607598,18.212694631908622,30.94377235327459,57.741471733817164,1.0198207897196991,,14.257513,14.318183,9.055728,1.61,,,,,,9.243505439905617,Thematic Momentum Leadership,Healthcare / Biotech,Energy Transition,11.406172641298074,"Energy Transition, Healthcare / Biotech, Consumer / Retail, Oil & Gas, Macro Rates / Inflation",8.513915662650604,4.135922330097097,34.98615655675814,68.54179761156507,72.33290488431876,83.16256830601093,1782475200000,2026-06-26 08:00:00-04:00,53.276,1782417600000,2026-06-25 16:00:00-04:00,53.63,55.87,polygon.snapshot.min.c,52.39884640640802,54.11659719701798,61.99472784648704,63.406138483808874,75.69303864860495,69.95823975199723,-1.717750790609962,-7.192147150528991,5.474396359919029,0,,,50.0,45.859872611464965,73.00380228136882,10.179640718562874,49.24242424242424,46.40460581497721,11.233198428713665,15.210779430016174,-23.752958128044476,-53.3310181815489,77.65042979942693,36.67621776504298,67.621776504298,99.42693409742121,96.83908045977012,95.40229885057471,60.17191977077364,95.55873925501433,95.55873925501433,3.1848384546981525,0,93.93684744079295,0.0,36.12630511841411,64.93893563025551,40.97952927692246,2.292263610315186,98.69627507163324,68.98380685885354,4.313855126380568,60.5876738853295,54.630785295781536,95.70200573065902,11.461318051575931,76.08265326526156,49.483714886846286,29.715247325129116,83.19653921922406,79.2171207796724,True,0.0,30.37249283667622,34.320388349514516,79.52369149949433,48.01788022931768,False,92.15247505187233,0.0,30.37249283667622,77.80346078077594,62.089655539839214,False,98.07630850050566,67.621776504298,80.07665615892795,False,23.456374058724926,47.50806367726446,71.14568031783215,77.68342617757065,6.537745859738507,75.85285733684387,Wave 3-5 / breakout,80.07665615892795,58.26170009551098,7.147948753252587,110.74367088607598,0.06454498659888032,4.871060171919771,99.14040114613181,58.68107989440224,False,RSI breakout inflection,2,21,False,False,53.276,55.87,snapshot.min.c,1782518100000,OK
